text,label_gt
i sent money about 5 days ago and the recipient has not received the money yet,66
i am just waiting on the completion of the transaction,66
my cash transaction isnt showing on my account,66
why hasnt my transaction arrived,66
when are you going to transfer the money,66
i have moved to a new house and set up a rent payment to my landlord it was supposed to be in her account a few days ago but it hasnt arrived i definitely sent it to the right place can you confirm where the money is,66
i need to check status as my friend hasnt got money i sent,66
how long do transfers typically take is there a way of speeding the process up my friend needs the money i sent her desperately,66
wheres my money receipt,66
money is not in recipients account,66
how long does it take for money to transfer i sent some to a friend and it hasnt gone through yet,66
why hasnt the transaction i did to my friend arrived yet,66
how much time do transfers take i sent money to a friend who needs it fast its been hours and the money has not gone through,66
how long should a transfer normally take to process completely i have a friend that needs it right away but its already been 2 hours and she hasnt received it,66
my friend says he hasnt received my transaction,66
what is the length of a transaction completion,66
i transferred some cash and it has not arrived yet,66
i need to transfer some money to a friend who is in urgent need of some fast cash how long will it take before she can use that money,66
two days ago i did a transfer to another account within the country it doesnt appear the transfer went through i have verified the account number several times could you please check on this for me,66
where did the money transfer go,66
when will the transaction be done,66
i transferred some money to my mom 2 days ago and she has not received it i double checked the information and it looks right can you help me,66
